42.3512264,-71.1142407,2023-2-26 12:12:14,9650344,1563,19916
42.3512347,-71.1142283,2023-2-26 12:12:15,9331640,1322,17752
42.3512355,-71.1142162,2023-2-26 12:12:16,9042552,1393,16627
42.3512340,-71.1142048,2023-2-26 12:12:17,10048446,1520,16073
42.3512330,-71.1141935,2023-2-26 12:12:18,10060438,1473,15586
42.3512303,-71.1141802,2023-2-26 12:12:19,10248736,1485,15181
42.3512287,-71.1141672,2023-2-26 12:12:20,10214906,1453,14724
42.3512260,-71.1141547,2023-2-26 12:12:21,10146528,1567,14464
42.3512245,-71.1141443,2023-2-26 12:12:22,10505968,1165,13358
42.3512217,-71.1141330,2023-2-26 12:12:23,10588756,1190,12041
42.3512151,-71.1141203,2023-2-26 12:12:24,11342720,1383,11058
42.3512101,-71.1141072,2023-2-26 12:12:25,12491642,1635,10390
42.3512066,-71.1140939,2023-2-26 12:12:26,11847132,1333,9930
42.3512018,-71.1140775,2023-2-26 12:12:27,11664866,1610,10099
42.3512023,-71.1140643,2023-2-26 12:12:28,10186842,1157,9726
42.3512018,-71.1140494,2023-2-26 12:12:29,9881350,1444,9448
42.3512025,-71.1140338,2023-2-26 12:12:30,9952016,1600,9041
42.3511991,-71.1140182,2023-2-26 12:12:31,10738206,1652,8368
42.3511986,-71.1140020,2023-2-26 12:12:32,9833112,1471,7724
42.3511987,-71.1139868,2023-2-26 12:12:33,9601190,1407,7237
42.3511920,-71.1139671,2023-2-26 12:12:34,10927564,1967,7661
42.3511864,-71.1139491,2023-2-26 12:12:35,11047378,1663,7976
42.3512053,-71.1139377,2023-2-26 12:12:36,5097347,2171,6343
42.3512108,-71.1139234,2023-2-26 12:12:37,5289590,1381,5740
42.3512142,-71.1139104,2023-2-26 12:12:38,6730731,1163,4882
42.3512063,-71.1138939,2023-2-26 12:12:39,9513800,1424,5225
42.3511985,-71.1138779,2023-2-26 12:12:40,11345006,1620,4908
42.3511911,-71.1138614,2023-2-26 12:12:41,10690826,1458,4931
42.3511918,-71.1138510,2023-2-26 12:12:42,9957314,790,4130
42.3511913,-71.1138387,2023-2-26 12:12:43,7835080,1242,3962
42.3511885,-71.1138225,2023-2-26 12:12:44,8789362,1442,4051
42.3511843,-71.1138050,2023-2-26 12:12:45,9525258,1492,4067
42.3511803,-71.1137864,2023-2-26 12:12:46,9336038,1537,4146
42.3511759,-71.1137690,2023-2-26 12:12:47,9769056,1451,3985
42.3511706,-71.1137501,2023-2-26 12:12:48,9827984,1570,4095
42.3511639,-71.1137313,2023-2-26 12:12:49,10717026,1630,4153
42.3511589,-71.1137142,2023-2-26 12:12:50,10550826,1450,4243
42.3511562,-71.1136975,2023-2-26 12:12:51,10185122,1448,4325
42.3511539,-71.1136802,2023-2-26 12:12:52,9628486,1465,4532
42.3511518,-71.1136627,2023-2-26 12:12:53,9564660,1460,4773
42.3511506,-71.1136465,2023-2-26 12:12:54,9236130,1324,5127
42.3511509,-71.1136315,2023-2-26 12:12:55,8424268,1226,4941
42.3511541,-71.1136177,2023-2-26 12:12:56,6975244,1256,4319
42.3511592,-71.1136072,2023-2-26 12:12:57,5832718,1162,3577
42.3511587,-71.1135931,2023-2-26 12:12:58,7257899,1380,3403
42.3511542,-71.1135757,2023-2-26 12:12:59,9630674,1492,3260
42.3511491,-71.1135579,2023-2-26 12:13:0,9651286,1491,3512
42.3511487,-71.1135436,2023-2-26 12:13:1,9426248,1048,3162
42.3511473,-71.1135277,2023-2-26 12:13:2,9302286,1305,3256
42.3511461,-71.1135099,2023-2-26 12:13:3,9073568,1494,3395
42.3511453,-71.1134911,2023-2-26 12:13:4,9105762,1539,3485
42.3511453,-71.1134729,2023-2-26 12:13:5,9106526,1464,3105
42.3511426,-71.1134544,2023-2-26 12:13:6,9212764,1494,2856
42.3511384,-71.1134372,2023-2-26 12:13:7,10141878,1303,2700
42.3511389,-71.1134216,2023-2-26 12:13:8,9993156,1355,2644
42.3511490,-71.1134388,2023-2-26 12:13:9,3295671,1726,3544
42.3511519,-71.1134484,2023-2-26 12:13:10,3295671,715,4635
42.3511468,-71.1134465,2023-2-26 12:13:11,3295671,682,5268
42.3511379,-71.1134377,2023-2-26 12:13:12,3295671,1125,5826
42.3511147,-71.1134298,2023-2-26 12:13:13,8879934,1220,6756
42.3511046,-71.1134208,2023-2-26 12:13:14,7029185,1123,9040
42.3511072,-71.1134058,2023-2-26 12:13:15,8239337,1317,7719
42.3511021,-71.1133862,2023-2-26 12:13:16,9620736,1525,8298
